"cell_line"	"treatment"	"replicate"	"concentration"	"cell_count"	"cell_count__ctrl"	"cell_count__time0"	"control_treatment"	"normalized"	"run"	"log10_concentration"	"GRvalue"	"rel_cell_count"	"ctrl_cell_doublings"	"experiment"	"GRvalue_adj"
"HUB-02-B2-084"	"5-FU_Oxaliplatin5"	"2"	2700	1046	282716	110092	"PBS"	"-0.07609245974057508"	"1"	3.43136376415899	-0.967358193215055	0.00369982597376873	1.36064389609707	"HUB-02-B2-084 5-FU_Oxaliplatin5 1"	0.0326418067849453
"HUB-02-B2-084"	"5-FU_Oxaliplatin5"	"2"	675	3977	282716	110092	"PBS"	"0.9652787441487266"	"1"	2.82930377283102	-0.912891501118808	0.0140671203610691	1.36064389609707	"HUB-02-B2-084 5-FU_Oxaliplatin5 1"	0.087108498881192
"HUB-02-B2-084"	"5-FU_Oxaliplatin5"	"2"	168.75	65233	282716	110092	"PBS"	"22.7292618439246"	"1"	2.22724378150306	-0.319300773399839	0.230736852530455	1.36064389609707	"HUB-02-B2-084 5-FU_Oxaliplatin5 1"	0.680699226600161
"HUB-02-B2-084"	"5-FU_Oxaliplatin5"	"2"	42.19	156941	282716	110092	"PBS"	"55.31270447998058"	"1"	1.62520952538188	0.297679636634303	0.555118917924702	1.36064389609707	"HUB-02-B2-084 5-FU_Oxaliplatin5 1"	1.2976796366343
"HUB-02-B2-084"	"5-FU_Oxaliplatin5"	"2"	10.55	162734	282716	110092	"PBS"	"57.37093149606067"	"1"	1.02325245963371	0.33271389824844	0.575609445521301	1.36064389609707	"HUB-02-B2-084 5-FU_Oxaliplatin5 1"	1.33271389824844
"HUB-02-B2-084"	"5-FU_Oxaliplatin5"	"2"	2.64	166329	282716	110092	"PBS"	"58.64821893310675"	"1"	0.421603926869831	0.354288929502381	0.588325386607054	1.36064389609707	"HUB-02-B2-084 5-FU_Oxaliplatin5 1"	1.35428892950238
"HUB-02-B2-084"	"5-FU_Oxaliplatin5"	"2"	0.66	241210	282716	110092	"PBS"	"85.25310365451063"	"1"	-0.180456064458131	0.779720182663013	0.853188358635521	1.36064389609707	"HUB-02-B2-084 5-FU_Oxaliplatin5 1"	1.77972018266301
"HUB-02-B2-084"	"5-FU_Oxaliplatin5"	"2"	0.1610533361122	317980	282716	110092	"PBS"	"112.529141635603"	"1"	-0.79303027463123	1.18046223246474	1.12473294755161	1.36064389609707	"HUB-02-B2-084 5-FU_Oxaliplatin5 1"	2.18046223246474
"HUB-02-B2-084"	"5-FU_Oxaliplatin5"	"2"	0.04013145102188	305868	282716	110092	"PBS"	"108.2258021536831"	"1"	-1.39651513731568	1.11910824884409	1.08189136801596	1.36064389609707	"HUB-02-B2-084 5-FU_Oxaliplatin5 1"	2.11910824884409
"HUB-02-B2-084"	"5-FU_Oxaliplatin5"	"2"	0.01	265217	282716	110092	"PBS"	"93.78268348793624"	"1"	-2	0.908252997367515	0.938103962987592	1.36064389609707	"HUB-02-B2-084 5-FU_Oxaliplatin5 1"	1.90825299736751
"HUB-02-B2-084"	"5-FU_Oxaliplatin5"	"3"	2700	1000	282716	110092	"PBS"	"-0.092436054206255"	"1"	3.43136376415899	-0.968419467161864	0.00353711852176743	1.36064389609707	"HUB-02-B2-084 5-FU_Oxaliplatin5 1"	0.0315805328381356
"HUB-02-B2-084"	"5-FU_Oxaliplatin5"	"3"	675	5468	282716	110092	"PBS"	"1.495024382155874"	"1"	2.82930377283102	-0.889926271646806	0.0193409640770243	1.36064389609707	"HUB-02-B2-084 5-FU_Oxaliplatin5 1"	0.110073728353194
"HUB-02-B2-084"	"5-FU_Oxaliplatin5"	"3"	168.75	65686	282716	110092	"PBS"	"22.89021071985836"	"1"	2.22724378150306	-0.315829866807655	0.232339167220815	1.36064389609707	"HUB-02-B2-084 5-FU_Oxaliplatin5 1"	0.684170133192345
"HUB-02-B2-084"	"5-FU_Oxaliplatin5"	"3"	42.19	204316	282716	110092	"PBS"	"72.14483030197161"	"1"	1.62520952538188	0.575314617961653	0.722689907893434	1.36064389609707	"HUB-02-B2-084 5-FU_Oxaliplatin5 1"	1.57531461796165
"HUB-02-B2-084"	"5-FU_Oxaliplatin5"	"3"	10.55	180121	282716	110092	"PBS"	"63.54845490855582"	"1"	1.02325245963371	0.435944979903043	0.637109325259271	1.36064389609707	"HUB-02-B2-084 5-FU_Oxaliplatin5 1"	1.43594497990304
"HUB-02-B2-084"	"5-FU_Oxaliplatin5"	"3"	2.64	222975	282716	110092	"PBS"	"78.77428963099598"	"1"	0.421603926869831	0.679814395549911	0.788689002391092	1.36064389609707	"HUB-02-B2-084 5-FU_Oxaliplatin5 1"	1.67981439554991
"HUB-02-B2-084"	"5-FU_Oxaliplatin5"	"3"	0.66	264915	282716	110092	"PBS"	"93.67538423731374"	"1"	-0.180456064458131	0.906655785145236	0.937035753194018	1.36064389609707	"HUB-02-B2-084 5-FU_Oxaliplatin5 1"	1.90665578514524
"HUB-02-B2-084"	"5-FU_Oxaliplatin5"	"3"	0.1610533361122	297116	282716	110092	"PBS"	"105.1162556588215"	"1"	-0.79303027463123	1.0743734162251	1.05093450671345	1.36064389609707	"HUB-02-B2-084 5-FU_Oxaliplatin5 1"	2.0743734162251
"HUB-02-B2-084"	"5-FU_Oxaliplatin5"	"3"	0.04013145102188	285287	282716	110092	"PBS"	"100.9134648124188"	"1"	-1.39651513731568	1.01335105186077	1.00909393171946	1.36064389609707	"HUB-02-B2-084 5-FU_Oxaliplatin5 1"	2.01335105186077
"HUB-02-B2-084"	"5-FU_Oxaliplatin5"	"3"	0.01	300480	282716	110092	"PBS"	"106.3114698280074"	"1"	-2	1.09160889526674	1.06283337342068	1.36064389609707	"HUB-02-B2-084 5-FU_Oxaliplatin5 1"	2.09160889526674
"HUB-02-B2-084"	"5-FU_SN-381e-04"	"1"	2700	1310	282716	110092	"PBS"	"0.01770556067115324"	"1"	3.43136376415899	-0.961486983016459	0.00463362526351533	1.36064389609707	"HUB-02-B2-084 5-FU_SN-381e-04 1"	0.0385130169835408
"HUB-02-B2-084"	"5-FU_SN-381e-04"	"1"	675	4001	282716	110092	"PBS"	"0.9738058369134292"	"1"	2.82930377283102	-0.912505467512605	0.0141520112055915	1.36064389609707	"HUB-02-B2-084 5-FU_SN-381e-04 1"	0.0874945324873954
"HUB-02-B2-084"	"5-FU_SN-381e-04"	"1"	168.75	48690	282716	110092	"PBS"	"16.85160786032149"	"1"	2.22724378150306	-0.45096904938036	0.172222300824856	1.36064389609707	"HUB-02-B2-084 5-FU_SN-381e-04 1"	0.54903095061964
"HUB-02-B2-084"	"5-FU_SN-381e-04"	"1"	42.19	123885	282716	110092	"PBS"	"43.56805537873024"	"1"	1.62520952538188	0.0906251743857605	0.438195928069158	1.36064389609707	"HUB-02-B2-084 5-FU_SN-381e-04 1"	1.09062517438576
"HUB-02-B2-084"	"5-FU_SN-381e-04"	"1"	10.55	170807	282716	110092	"PBS"	"60.23923232478749"	"1"	1.02325245963371	0.380991190472442	0.604164603347529	1.36064389609707	"HUB-02-B2-084 5-FU_SN-381e-04 1"	1.38099119047244
"HUB-02-B2-084"	"5-FU_SN-381e-04"	"1"	2.64	205496	282716	110092	"PBS"	"72.56407902956948"	"1"	0.421603926869831	0.581996068070605	0.726863707749119	1.36064389609707	"HUB-02-B2-084 5-FU_SN-381e-04 1"	1.5819960680706
"HUB-02-B2-084"	"5-FU_SN-381e-04"	"1"	0.66	296779	282716	110092	"PBS"	"104.9965210645838"	"1"	-0.180456064458131	1.07264395181285	1.04974249777162	1.36064389609707	"HUB-02-B2-084 5-FU_SN-381e-04 1"	2.07264395181285
"HUB-02-B2-084"	"5-FU_SN-381e-04"	"1"	0.1610533361122	275025	282716	110092	"PBS"	"97.26742206444469"	"1"	-0.79303027463123	0.959867238190226	0.972796021449087	1.36064389609707	"HUB-02-B2-084 5-FU_SN-381e-04 1"	1.95986723819023
"HUB-02-B2-084"	"5-FU_SN-381e-04"	"1"	0.04013145102188	252768	282716	110092	"PBS"	"89.35960941177865"	"1"	-1.39651513731568	0.84200505157391	0.894070374510109	1.36064389609707	"HUB-02-B2-084 5-FU_SN-381e-04 1"	1.84200505157391
"HUB-02-B2-084"	"5-FU_SN-381e-04"	"1"	0.01	201671	282716	110092	"PBS"	"71.20507362019501"	"1"	-2	0.560300678125266	0.713334229403359	1.36064389609707	"HUB-02-B2-084 5-FU_SN-381e-04 1"	1.56030067812527
"HUB-02-B2-084"	"5-FU_SN-381e-04"	"2"	2700	1654	282716	110092	"PBS"	"0.1399272236318901"	"1"	3.43136376415899	-0.954287888471188	0.00585039403500332	1.36064389609707	"HUB-02-B2-084 5-FU_SN-381e-04 1"	0.045712111528812
"HUB-02-B2-084"	"5-FU_SN-381e-04"	"2"	675	5137	282716	110092	"PBS"	"1.377421561109351"	"1"	2.82930377283102	-0.894863693463212	0.0181701778463193	1.36064389609707	"HUB-02-B2-084 5-FU_SN-381e-04 1"	0.105136306536788
"HUB-02-B2-084"	"5-FU_SN-381e-04"	"2"	168.75	61262	282716	110092	"PBS"	"21.31838328689819"	"1"	2.22724378150306	-0.350006920116307	0.216690954880516	1.36064389609707	"HUB-02-B2-084 5-FU_SN-381e-04 1"	0.649993079883693
"HUB-02-B2-084"	"5-FU_SN-381e-04"	"2"	42.19	137191	282716	110092	"PBS"	"48.29561772569409"	"1"	1.62520952538188	0.175543491599254	0.485260827119795	1.36064389609707	"HUB-02-B2-084 5-FU_SN-381e-04 1"	1.17554349159925
"HUB-02-B2-084"	"5-FU_SN-381e-04"	"2"	10.55	143955	282716	110092	"PBS"	"50.69883670321277"	"1"	1.02325245963371	0.217867127051705	0.50918589680103	1.36064389609707	"HUB-02-B2-084 5-FU_SN-381e-04 1"	1.21786712705171
"HUB-02-B2-084"	"5-FU_SN-381e-04"	"2"	2.64	176835	282716	110092	"PBS"	"62.3809537908553"	"1"	0.421603926869831	0.416645153072858	0.625486353796743	1.36064389609707	"HUB-02-B2-084 5-FU_SN-381e-04 1"	1.41664515307286
"HUB-02-B2-084"	"5-FU_SN-381e-04"	"2"	0.66	169966	282716	110092	"PBS"	"59.94042878249104"	"1"	-0.180456064458131	0.375990607419274	0.601189886670723	1.36064389609707	"HUB-02-B2-084 5-FU_SN-381e-04 1"	1.37599060741927
"HUB-02-B2-084"	"5-FU_SN-381e-04"	"2"	0.1610533361122	252517	282716	110092	"PBS"	"89.27043023328113"	"1"	-0.79303027463123	0.840660569110914	0.893182557761145	1.36064389609707	"HUB-02-B2-084 5-FU_SN-381e-04 1"	1.84066056911091
"HUB-02-B2-084"	"5-FU_SN-381e-04"	"2"	0.04013145102188	260634	282716	110092	"PBS"	"92.15436406540992"	"1"	-1.39651513731568	0.883962259174175	0.921893348802332	1.36064389609707	"HUB-02-B2-084 5-FU_SN-381e-04 1"	1.88396225917418
"HUB-02-B2-084"	"5-FU_SN-381e-04"	"2"	0.01	230879	282716	110092	"PBS"	"81.58254551483803"	"1"	-2	0.72337486797337	0.816646387187142	1.36064389609707	"HUB-02-B2-084 5-FU_SN-381e-04 1"	1.72337486797337
"HUB-02-B2-084"	"5-FU_SN-381e-04"	"3"	2700	1854	282716	110092	"PBS"	"0.2109863300044116"	"1"	3.43136376415899	-0.950287492628182	0.00655781773935681	1.36064389609707	"HUB-02-B2-084 5-FU_SN-381e-04 1"	0.0497125073718181
"HUB-02-B2-084"	"5-FU_SN-381e-04"	"3"	675	6678	282716	110092	"PBS"	"1.924931975709629"	"1"	2.82930377283102	-0.872505877206583	0.0236208774883629	1.36064389609707	"HUB-02-B2-084 5-FU_SN-381e-04 1"	0.127494122793417
"HUB-02-B2-084"	"5-FU_SN-381e-04"	"3"	168.75	65179	282716	110092	"PBS"	"22.71007588520402"	"1"	2.22724378150306	-0.319714949320452	0.230545848130279	1.36064389609707	"HUB-02-B2-084 5-FU_SN-381e-04 1"	0.680285050679548
"HUB-02-B2-084"	"5-FU_SN-381e-04"	"3"	42.19	168485	282716	110092	"PBS"	"59.41423609980252"	"1"	1.62520952538188	0.36716860710555	0.595951414139985	1.36064389609707	"HUB-02-B2-084 5-FU_SN-381e-04 1"	1.36716860710555
"HUB-02-B2-084"	"5-FU_SN-381e-04"	"3"	10.55	217583	282716	110092	"PBS"	"76.85853612319281"	"1"	1.02325245963371	0.649863178985229	0.769616859321722	1.36064389609707	"HUB-02-B2-084 5-FU_SN-381e-04 1"	1.64986317898523
"HUB-02-B2-084"	"5-FU_SN-381e-04"	"3"	2.64	186198	282716	110092	"PBS"	"65.70758585568488"	"1"	0.421603926869831	0.471393592822547	0.658604394516051	1.36064389609707	"HUB-02-B2-084 5-FU_SN-381e-04 1"	1.47139359282255
"HUB-02-B2-084"	"5-FU_SN-381e-04"	"3"	0.66	224829	282716	110092	"PBS"	"79.43300754706927"	"1"	-0.180456064458131	0.690068393354468	0.795246820130449	1.36064389609707	"HUB-02-B2-084 5-FU_SN-381e-04 1"	1.69006839335447
"HUB-02-B2-084"	"5-FU_SN-381e-04"	"3"	0.1610533361122	247344	282716	110092	"PBS"	"87.43248644695586"	"1"	-0.79303027463123	0.812871830104081	0.874885043648043	1.36064389609707	"HUB-02-B2-084 5-FU_SN-381e-04 1"	1.81287183010408
"HUB-02-B2-084"	"5-FU_SN-381e-04"	"3"	0.04013145102188	225030	282716	110092	"PBS"	"79.50442194897364"	"1"	-1.39651513731568	0.691178723398959	0.795957780953324	1.36064389609707	"HUB-02-B2-084 5-FU_SN-381e-04 1"	1.69117872339896
"HUB-02-B2-084"	"5-FU_SN-381e-04"	"3"	0.01	250894	282716	110092	"PBS"	"88.69378558506811"	"1"	-2	0.83195839225904	0.887441814400317	1.36064389609707	"HUB-02-B2-084 5-FU_SN-381e-04 1"	1.83195839225904
"HUB-02-B2-084"	"5-FU_SN-380.01"	"1"	2700	1432	265766	110092	"PBS-DMSO"	"0.06496391068880017"	"1"	3.43136376415899	-0.967130137323828	0.00538819864090967	1.27144691231028	"HUB-02-B2-084 5-FU_SN-380.01 1"	0.0328698626761719
"HUB-02-B2-084"	"5-FU_SN-380.01"	"1"	675	2945	265766	110092	"PBS-DMSO"	"0.636973979779904"	"1"	2.82930377283102	-0.942045652746423	0.0110811766742172	1.27144691231028	"HUB-02-B2-084 5-FU_SN-380.01 1"	0.057954347253577
"HUB-02-B2-084"	"5-FU_SN-380.01"	"1"	168.75	17236	265766	110092	"PBS-DMSO"	"6.039879397744851"	"1"	2.22724378150306	-0.767398798641658	0.0648540445354184	1.27144691231028	"HUB-02-B2-084 5-FU_SN-380.01 1"	0.232601201358342
"HUB-02-B2-084"	"5-FU_SN-380.01"	"1"	42.19	117070	265766	110092	"PBS-DMSO"	"43.78347043385936"	"1"	1.62520952538188	0.0495224175932427	0.440500289728558	1.27144691231028	"HUB-02-B2-084 5-FU_SN-380.01 1"	1.04952241759324
"HUB-02-B2-084"	"5-FU_SN-380.01"	"1"	10.55	129800	265766	110092	"PBS-DMSO"	"48.59621873493654"	"1"	1.02325245963371	0.138282432219948	0.488399569546142	1.27144691231028	"HUB-02-B2-084 5-FU_SN-380.01 1"	1.13828243221995
"HUB-02-B2-084"	"5-FU_SN-380.01"	"1"	2.64	143132	265766	110092	"PBS-DMSO"	"53.6365612604637"	"1"	0.421603926869831	0.229268257447099	0.538563999909695	1.27144691231028	"HUB-02-B2-084 5-FU_SN-380.01 1"	1.2292682574471
"HUB-02-B2-084"	"5-FU_SN-380.01"	"1"	0.66	70572	265766	110092	"PBS-DMSO"	"26.20427400781961"	"1"	-0.180456064458131	-0.295132587878265	0.265541867658015	1.27144691231028	"HUB-02-B2-084 5-FU_SN-380.01 1"	0.704867412121735
"HUB-02-B2-084"	"5-FU_SN-380.01"	"1"	0.1610533361122	106833	265766	110092	"PBS-DMSO"	"39.91323442772214"	"1"	-0.79303027463123	-0.0233570087280898	0.401981442321441	1.27144691231028	"HUB-02-B2-084 5-FU_SN-380.01 1"	0.97664299127191
"HUB-02-B2-084"	"5-FU_SN-380.01"	"1"	0.04013145102188	95623	265766	110092	"PBS-DMSO"	"35.67514264020642"	"1"	-1.39651513731568	-0.104901031930532	0.359801479497001	1.27144691231028	"HUB-02-B2-084 5-FU_SN-380.01 1"	0.895098968069468
"HUB-02-B2-084"	"5-FU_SN-380.01"	"1"	0.01	103079	265766	110092	"PBS-DMSO"	"38.49398406462365"	"1"	-2	-0.0504511856253608	0.387856234431793	1.27144691231028	"HUB-02-B2-084 5-FU_SN-380.01 1"	0.949548814374639
"HUB-02-B2-084"	"5-FU_SN-380.01"	"2"	2700	1210	265766	110092	"PBS-DMSO"	"-0.01896618537083306"	"1"	3.43136376415899	-0.971208851016911	0.00455287734322675	1.27144691231028	"HUB-02-B2-084 5-FU_SN-380.01 1"	0.0287911489830885
"HUB-02-B2-084"	"5-FU_SN-380.01"	"2"	675	3817	265766	110092	"PBS-DMSO"	"0.9666453480862111"	"1"	2.82930377283102	-0.928931764932907	0.0143622585281789	1.27144691231028	"HUB-02-B2-084 5-FU_SN-380.01 1"	0.0710682350670934
"HUB-02-B2-084"	"5-FU_SN-380.01"	"2"	168.75	27842	265766	110092	"PBS-DMSO"	"10.04962083381904"	"1"	2.22724378150306	-0.660833701002315	0.104761331396793	1.27144691231028	"HUB-02-B2-084 5-FU_SN-380.01 1"	0.339166298997685
"HUB-02-B2-084"	"5-FU_SN-380.01"	"2"	42.19	119107	265766	110092	"PBS-DMSO"	"44.55358577473087"	"1"	1.62520952538188	0.0638587192297158	0.448164927041081	1.27144691231028	"HUB-02-B2-084 5-FU_SN-380.01 1"	1.06385871922972
"HUB-02-B2-084"	"5-FU_SN-380.01"	"2"	10.55	120380	265766	110092	"PBS-DMSO"	"45.03486060483859"	"1"	1.02325245963371	0.0727914286313558	0.45295485502284	1.27144691231028	"HUB-02-B2-084 5-FU_SN-380.01 1"	1.07279142863136
"HUB-02-B2-084"	"5-FU_SN-380.01"	"2"	2.64	132542	265766	110092	"PBS-DMSO"	"49.63286884032173"	"1"	0.421603926869831	0.157152454101344	0.498716916385091	1.27144691231028	"HUB-02-B2-084 5-FU_SN-380.01 1"	1.15715245410134
"HUB-02-B2-084"	"5-FU_SN-380.01"	"2"	0.66	76154	265766	110092	"PBS-DMSO"	"28.3146244411749"	"1"	-0.180456064458131	-0.251641775489069	0.286545306773628	1.27144691231028	"HUB-02-B2-084 5-FU_SN-380.01 1"	0.748358224510931
"HUB-02-B2-084"	"5-FU_SN-380.01"	"2"	0.1610533361122	68021	265766	110092	"PBS-DMSO"	"25.23983403012536"	"1"	-0.79303027463123	-0.315250583290393	0.255943198151758	1.27144691231028	"HUB-02-B2-084 5-FU_SN-380.01 1"	0.684749416709607
"HUB-02-B2-084"	"5-FU_SN-380.01"	"2"	0.04013145102188	101938	265766	110092	"PBS-DMSO"	"38.06261361595681"	"1"	-1.39651513731568	-0.0587277420964363	0.383562983978387	1.27144691231028	"HUB-02-B2-084 5-FU_SN-380.01 1"	0.941272257903564
"HUB-02-B2-084"	"5-FU_SN-380.01"	"2"	0.01	80351	265766	110092	"PBS-DMSO"	"29.90135693289688"	"1"	-2	-0.219390222365294	0.302337394550093	1.27144691231028	"HUB-02-B2-084 5-FU_SN-380.01 1"	0.780609777634706
"HUB-02-B2-084"	"5-FU_SN-380.01"	"3"	2700	1428	265766	110092	"PBS-DMSO"	"0.06345165670574371"	"1"	3.43136376415899	-0.967202372087334	0.00537314780671719	1.27144691231028	"HUB-02-B2-084 5-FU_SN-380.01 1"	0.0327976279126664
"HUB-02-B2-084"	"5-FU_SN-380.01"	"3"	675	4897	265766	110092	"PBS-DMSO"	"1.374953923511454"	"1"	2.82930377283102	-0.913546680318208	0.0184259837601499	1.27144691231028	"HUB-02-B2-084 5-FU_SN-380.01 1"	0.0864533196817916
"HUB-02-B2-084"	"5-FU_SN-380.01"	"3"	168.75	28965	265766	110092	"PBS-DMSO"	"10.47418613956214"	"1"	2.22724378150306	-0.650119746075621	0.108986853096333	1.27144691231028	"HUB-02-B2-084 5-FU_SN-380.01 1"	0.349880253924379
"HUB-02-B2-084"	"5-FU_SN-380.01"	"3"	42.19	111526	265766	110092	"PBS-DMSO"	"41.68748641334312"	"1"	1.62520952538188	0.0102304336731667	0.419639833537774	1.27144691231028	"HUB-02-B2-084 5-FU_SN-380.01 1"	1.01023043367317
"HUB-02-B2-084"	"5-FU_SN-380.01"	"3"	10.55	146051	265766	110092	"PBS-DMSO"	"54.74012860459915"	"1"	1.02325245963371	0.248942908568724	0.549547346161661	1.27144691231028	"HUB-02-B2-084 5-FU_SN-380.01 1"	1.24894290856872
"HUB-02-B2-084"	"5-FU_SN-380.01"	"3"	2.64	125941	265766	110092	"PBS-DMSO"	"47.13727170478282"	"1"	0.421603926869831	0.111580370440732	0.473879277258942	1.27144691231028	"HUB-02-B2-084 5-FU_SN-380.01 1"	1.11158037044073
"HUB-02-B2-084"	"5-FU_SN-380.01"	"3"	0.66	103847	265766	110092	"PBS-DMSO"	"38.78433682937049"	"1"	-0.180456064458131	-0.0448913035525519	0.390745994596751	1.27144691231028	"HUB-02-B2-084 5-FU_SN-380.01 1"	0.955108696447448
"HUB-02-B2-084"	"5-FU_SN-380.01"	"3"	0.1610533361122	91486	265766	110092	"PBS-DMSO"	"34.11109395823029"	"1"	-0.79303027463123	-0.135501837028989	0.344235154233423	1.27144691231028	"HUB-02-B2-084 5-FU_SN-380.01 1"	0.864498162971011
"HUB-02-B2-084"	"5-FU_SN-380.01"	"3"	0.04013145102188	100153	265766	110092	"PBS-DMSO"	"37.38777027601785"	"1"	-1.39651513731568	-0.0717155532686509	0.376846549219991	1.27144691231028	"HUB-02-B2-084 5-FU_SN-380.01 1"	0.928284446731349
"HUB-02-B2-084"	"5-FU_SN-380.01"	"3"	0.01	70808	265766	110092	"PBS-DMSO"	"26.29349699281994"	"1"	-2	-0.293279338220861	0.266429866875372	1.27144691231028	"HUB-02-B2-084 5-FU_SN-380.01 1"	0.706720661779139
"HUB-02-B2-084"	"SN-38"	"1"	1.8	3063	230545	110092	"DMSO"	"0.7862854717094966"	"1"	0.255272505103306	-0.965232913914482	0.0132859094753736	1.0663387401782	"HUB-02-B2-084 SN-38 1"	0.0347670860855176
"HUB-02-B2-084"	"SN-38"	"1"	0.45	28488	230545	110092	"DMSO"	"11.8751131234876"	"1"	-0.346787486224656	-0.718531175407508	0.123568066971741	1.0663387401782	"HUB-02-B2-084 SN-38 1"	0.281468824592492
"HUB-02-B2-084"	"SN-38"	"1"	0.11	21024	230545	110092	"DMSO"	"8.619773513148491"	"1"	-0.958607314841775	-0.788313915908481	0.0911926088182351	1.0663387401782	"HUB-02-B2-084 SN-38 1"	0.211686084091519
"HUB-02-B2-084"	"SN-38"	"1"	0.02811	49005	230545	110092	"DMSO"	"20.82337180319384"	"1"	-1.55113915439256	-0.531884524434212	0.212561538962025	1.0663387401782	"HUB-02-B2-084 SN-38 1"	0.468115475565788
"HUB-02-B2-084"	"SN-38"	"1"	0.00703	113204	230545	110092	"DMSO"	"48.82304324533749"	"1"	-2.15304467498018	0.0264856342018567	0.491027781994838	1.0663387401782	"HUB-02-B2-084 SN-38 1"	1.02648563420186
"HUB-02-B2-084"	"SN-38"	"1"	0.00176	191055	230545	110092	"DMSO"	"82.77688086652046"	"1"	-2.75448733218585	0.676907094300904	0.828710230106921	1.0663387401782	"HUB-02-B2-084 SN-38 1"	1.6769070943009
"HUB-02-B2-084"	"SN-38"	"1"	0.00044	263908	230545	110092	"DMSO"	"114.5508970283686"	"1"	-3.35654732351381	1.27025799069788	1.14471361339435	1.0663387401782	"HUB-02-B2-084 SN-38 1"	2.27025799069788
"HUB-02-B2-084"	"SN-38"	"1"	0.00011	247500	230545	110092	"DMSO"	"107.3947324615889"	"1"	-3.95860731484178	1.13762814077968	1.07354312607083	1.0663387401782	"HUB-02-B2-084 SN-38 1"	2.13762814077968
"HUB-02-B2-084"	"SN-38"	"1"	3e-05	270439	230545	110092	"DMSO"	"117.3993191874154"	"1"	-4.52287874528034	1.32290523047578	1.17304213927867	1.0663387401782	"HUB-02-B2-084 SN-38 1"	2.32290523047578
"HUB-02-B2-084"	"SN-38"	"1"	1e-05	316602	230545	110092	"DMSO"	"137.5327921820676"	"1"	-5	1.69288487213173	1.37327636686981	1.0663387401782	"HUB-02-B2-084 SN-38 1"	2.69288487213173
"HUB-02-B2-084"	"SN-38"	"2"	1.8	3755	230545	110092	"DMSO"	"1.088093484886702"	"1"	0.255272505103306	-0.957914953849491	0.0162874926803878	1.0663387401782	"HUB-02-B2-084 SN-38 1"	0.0420850461505093
